dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015-01-05 18:00:00+01:00,285.286,285.286,285.286,1028,77,2,222,0,0,0,0,800,clear,sky is clear,"1",370,0,0,4003,2217,336,0,0,0,1242,1219,2156,0,3712,42,71,2944,148,0,7431,2658,7617,20654,21888,42.01,89.08
2015-01-05 19:00:00+01:00,285.343,285.343,285.343,1025,79,4,236,0,0,0,9,800,clear,sky is clear,"2",375,0,0,4181,2541,333,0,0,0,651,1260,1843,0,3743,42,75,1971,147,0,6570,1764,6837,20904,22048,51.4,90.97
2015-01-05 20:00:00+01:00,284.95,284.95,284.95,1024,83,5,250,0,0,0,12,801,clouds,few clouds,"02n",371,0,0,4607,2509,334,0,0,0,108,1308,2291,0,3773,43,73,958,153,0,5549,946,5836,22334,22858,55.35,88.51
2015-01-05 21:00:00+01:00,285.36,285.36,285.36,1024,86,1,0,0,0,0,12,801,clouds,few clouds,"02n",370,0,0,5329,2804,326,0,0,0,0,1328,3732,0,3803,42,74,605,161,0,4979,483,5054,25504,25604,62,82.85
2015-01-05 22:00:00+01:00,285.65,285.65,285.65,1023,89,5,250,0,0,0,12,801,clouds,few clouds,"02n",362,0,0,5682,2891,334,0,0,0,45,1328,3613,0,3834,43,75,518,161,0,4822,324,4869,25938,25381,60.01,80.52
2015-01-05 23:00:00+01:00,284.96,284.96,284.96,1023,87,5,253,0,0,0,34,802,clouds,scattered clouds,"3",370,0,0,5699,2958,328,0,0,0,193,1318,3044,0,3868,45,72,394,158,0,4982,347,4890,23892,23822,57.6,72.18
2015-01-06 00:00:00+01:00,284.27,284.27,284.27,1022,85,6,256,0,0,0,56,803,clouds,broken clouds,"04n",535,851,0,4359,5130,257,0,0,0,99,767,1218,0,4826,85,66,626,212,0,4052,544,4104,24086,23711,53.01,71.48
2015-01-06 01:00:00+01:00,284.15,284.15,284.15,1022,83,1,292,0,0,0,56,803,clouds,broken clouds,"04n",532,742,0,4502,4990,258,0,0,0,693,737,1620,0,4828,85,63,624,208,0,3832,513,3889,22554,22354,45.65,64.76
2015-01-06 02:00:00+01:00,284.35,284.35,284.35,1021,80,1,22,0,0,0,88,804,clouds,overcast clouds,"04n",530,829,0,4393,5207,266,0,0,0,1000,728,1862,0,4830,86,63,616,204,0,3398,466,3514,21566,21546,44.04,60.22
2015-01-06 03:00:00+01:00,284.65,284.65,284.65,1021,73,1,337,0,0,0,88,804,clouds,overcast clouds,"04n",532,784,0,4386,5418,262,0,0,0,1053,727,1834,0,4846,85,65,582,206,0,3003,481,3091,21211,21171,43.58,57.14
2015-01-06 04:00:00+01:00,282.87,282.87,282.87,1021,82,1,22,0,0,0,88,804,clouds,overcast clouds,"04n",541,802,0,4453,5497,266,0,0,0,1052,727,1758,0,4895,85,66,576,206,0,2569,486,2691,21074,21042,43.98,53.94
2015-01-06 05:00:00+01:00,282.75,282.75,282.75,1021,83,1,22,0,0,0,44,802,clouds,scattered clouds,"03n",545,856,0,4589,5753,263,0,0,0,1016,720,1793,0,4903,85,64,499,204,0,2380,434,2377,21579,21618,44.91,53.43
2015-01-06 06:00:00+01:00,283.04,283.04,283.04,1021,84,1,22,0,0,0,44,802,clouds,scattered clouds,"03n",540,904,0,4818,6154,257,0,0,0,323,720,1435,0,4911,85,63,415,202,0,2196,399,2206,23250,23433,51,56.68
2015-01-06 07:00:00+01:00,282.85,282.85,282.85,1021,75,1,0,0,0,0,44,802,clouds,scattered clouds,"03n",546,937,0,4862,6527,283,0,0,0,17,779,2369,0,4924,85,63,412,184,0,1701,475,1827,25560,25885,55.76,63.49
2015-01-06 08:00:00+01:00,282.54,282.54,282.54,1021,74,1,337,0,0,0,44,802,clouds,scattered clouds,"03d",546,959,0,5143,6774,343,0,0,0,0,842,3860,0,4930,86,63,1168,196,0,1102,1408,1208,27900,28456,59.95,66.75
2015-01-06 09:00:00+01:00,284.26,284.26,284.26,1022,65,1,22,0,0,0,44,802,clouds,scattered clouds,"03d",544,980,0,4842,6973,368,0,0,0,0,852,4119,0,4942,83,64,3018,262,0,682,3077,759,29463,29708,60.5,73.07
2015-01-06 10:00:00+01:00,287.86,287.86,287.86,1022,52,3,350,0,0,0,44,802,clouds,scattered clouds,"03d",543,978,0,4604,7101,361,0,0,0,0,895,4449,0,4952,87,64,4129,268,0,470,4070,506,30133,30887,61.29,78.95
2015-01-06 11:00:00+01:00,286.76,286.76,286.76,1022,53,1,135,0,0,0,44,802,clouds,scattered clouds,"03d",539,977,0,4475,7198,351,0,0,0,0,899,4584,0,4950,87,63,4642,260,0,472,4629,483,30558,31409,61.69,75.91
2015-01-06 12:00:00+01:00,286.95,286.95,286.95,1021,54,1,157,0,0,0,24,801,clouds,few clouds,"02d",547,974,0,4376,7215,349,0,0,0,0,898,4579,0,4956,84,62,4976,259,0,683,4919,678,31035,31947,61.95,73.12
2015-01-06 13:00:00+01:00,286.95,286.95,286.95,1021,59,1,157,0,0,0,12,801,clouds,few clouds,"2",538,969,0,4512,7210,356,0,0,0,0,901,4335,0,4959,86,61,5044,260,0,1041,5014,1130,31154,32078,61.29,68.02
2015-01-06 14:00:00+01:00,286.95,286.95,286.95,1021,64,1,157,0,0,0,0,800,clear,sky is clear,"01d",534,962,0,4178,7159,365,0,0,0,0,857,4167,0,4953,85,68,4887,258,0,1652,4875,1479,30381,31193,60.09,66.67
2015-01-06 15:00:00+01:00,286.75,286.75,286.75,1021,67,1,135,0,0,0,0,800,clear,sky is clear,"01d",537,965,0,4035,7067,366,0,0,0,0,813,3084,0,4956,86,69,4641,254,0,2761,4686,2347,29581,30542,60.5,65.08
2015-01-06 16:00:00+01:00,286.6,286.6,286.6,1021,67,1,111,0,0,0,4,800,clear,sky is clear,"2",537,887,0,3821,6830,364,0,0,0,95,825,3290,0,4955,88,66,4279,251,0,3277,4404,3318,29085,30591,60.69,66.1
2015-01-06 17:00:00+01:00,286.45,286.45,286.45,1021,68,0,88,0,0,0,8,800,clear,sky is clear,"02d",532,947,0,4059,6873,362,0,0,0,5,823,3454,0,4799,88,69,3824,252,0,3281,3907,3236,29155,30799,60.69,72
2015-01-06 18:00:00+01:00,284.85,284.85,284.85,1022,73,1,315,0,0,0,8,800,clear,sky is clear,"02n",533,976,0,4472,7100,356,0,0,0,0,820,3349,0,4186,88,69,3132,267,0,3781,3456,3699,28943,30481,58.9,78.6
2015-01-06 19:00:00+01:00,284.35,284.35,284.35,1023,77,1,326,0,0,0,26,802,clouds,scattered clouds,"3",528,967,0,4553,7172,351,0,0,0,0,806,3119,0,4368,87,69,2383,254,0,3943,2719,3929,29013,30147,57,81.18
2015-01-06 20:00:00+01:00,283.85,283.85,283.85,1023,81,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",536,968,0,4490,7194,365,0,0,0,0,836,3009,0,4657,87,71,1586,229,0,4028,1615,4059,29307,30120,57,81.65
2015-01-06 21:00:00+01:00,283.9,283.9,283.9,1023,82,1,337,0,0,0,44,802,clouds,scattered clouds,"3",535,980,0,4664,7264,364,0,0,0,0,937,3921,0,4878,87,70,891,230,0,3661,924,3823,29896,30747,59.88,78.63
2015-01-06 22:00:00+01:00,283.95,283.95,283.95,1023,84,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",531,970,0,4684,7279,360,0,0,0,0,884,3834,0,4961,87,72,696,231,0,3485,632,3558,29310,29978,59.6,73.2
2015-01-06 23:00:00+01:00,284.15,284.15,284.15,1024,82,1,22,0,0,0,44,802,clouds,scattered clouds,"03n",528,922,0,4728,7227,352,0,0,0,0,863,2778,0,4959,86,72,669,232,0,3276,495,3276,26817,27421,55.76,72.46
2015-01-07 00:00:00+01:00,284.1,284.1,284.1,1025,81,1,179,0,0,0,44,802,clouds,scattered clouds,"3",499,885,0,4659,7996,371,0,0,0,0,728,1982,0,6000,89,55,1280,219,0,6210,597,6140,30239,30518,59.52,67.24
2015-01-07 01:00:00+01:00,284.05,284.05,284.05,1025,81,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",502,909,0,4199,7838,370,0,0,0,137,704,1483,0,5995,87,55,1253,213,0,5993,514,6205,28031,28484,51.1,64.17
2015-01-07 02:00:00+01:00,283.75,283.75,283.75,1025,81,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",491,905,0,4448,8048,368,0,0,0,482,704,1003,0,5997,87,55,1231,217,0,5529,542,5735,26635,27026,47.03,62.12
2015-01-07 03:00:00+01:00,284.86,284.86,284.86,1025,86,2,292,0,0,0,44,802,clouds,scattered clouds,"03n",495,875,0,4157,7837,360,0,0,0,747,692,626,0,5998,87,56,1223,220,0,5127,551,5232,26076,26248,48.5,62.11
2015-01-07 04:00:00+01:00,284.85,284.85,284.85,1025,88,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",503,912,0,4001,7827,360,0,0,0,845,689,563,0,6003,87,55,1189,219,0,4940,550,4959,25734,25838,48.79,60.05
2015-01-07 05:00:00+01:00,283.17,283.17,283.17,1025,80,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",505,918,0,4219,7910,360,0,0,0,700,687,610,0,6005,88,57,1142,220,0,4735,457,4784,25889,26021,50.51,62.48
2015-01-07 06:00:00+01:00,282.95,282.95,282.95,1025,64,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",506,930,0,4338,7856,364,0,0,0,209,706,1363,0,6003,87,54,1043,220,0,4266,592,4452,27135,26992,59.13,70.01
2015-01-07 07:00:00+01:00,282.75,282.75,282.75,1025,74,1,337,0,0,0,44,802,clouds,scattered clouds,"03n",505,938,0,4954,7855,374,0,0,0,0,761,2280,0,6000,87,55,979,217,0,3849,871,3912,29269,28625,60.8,75.2
2015-01-07 08:00:00+01:00,282.93,282.93,282.93,1027,76,2,342,0,0,0,60,500,rain,light rain,"10",510,960,0,5447,7982,378,0,0,0,0,780,3192,0,5997,87,55,1336,219,0,3369,1821,3585,31596,31015,61.87,83.3
2015-01-07 09:00:00+01:00,283.11,283.11,283.11,1028,79,3,348,0,0,0,76,500,rain,light rain,"10",501,960,0,5881,7991,381,0,0,0,0,788,4420,0,5996,84,54,2121,220,0,2959,3169,3028,33540,33276,64.23,93.14
2015-01-07 10:00:00+01:00,284.97,284.97,284.97,1026,65,1,332,0,0,0,36,802,clouds,scattered clouds,"3",494,955,0,6076,7979,364,0,0,0,0,753,3674,0,5989,88,51,2841,220,0,3226,4356,3098,34919,34221,66.5,100.45
2015-01-07 11:00:00+01:00,284.87,284.87,284.87,1028,70,2,341,0,0,0,62,500,rain,light rain,"10",498,937,0,5726,7982,367,0,0,0,0,754,3289,0,5974,88,51,3556,219,0,4273,4651,3964,35376,34796,67.1,95.17
2015-01-07 12:00:00+01:00,286.45,286.45,286.45,1027,60,1,329,0,0,0,32,802,clouds,scattered clouds,"03d",491,958,0,5583,8005,362,0,0,0,0,762,3131,0,5971,89,52,3756,214,0,5914,4654,5486,36279,35535,66.1,85.23
2015-01-07 13:00:00+01:00,285.957,285.957,285.957,1028,64,1,326,0,0,0,44,500,rain,light rain,"10",495,936,0,5637,7975,367,0,0,0,0,751,2709,0,5969,88,50,3639,215,0,7320,4593,7010,36886,35752,65,81.5
2015-01-07 14:00:00+01:00,284.331,284.331,284.331,1030,78,1,111,0,0,0,88,500,rain,light rain,"10",501,940,0,5684,7839,369,0,0,0,0,733,1912,0,5964,87,53,4133,215,0,7837,4414,8090,36199,35605,59.75,77.29
2015-01-07 15:00:00+01:00,284.403,284.403,284.403,1030,78,1,214,0,0,0,84,500,rain,light rain,"10",498,925,0,6098,7782,367,0,0,0,0,721,1479,0,5961,86,51,4896,214,0,7890,4049,7971,35918,36020,59.61,76.61
2015-01-07 16:00:00+01:00,283.831,283.831,283.831,1030,79,1,147,0,0,0,62,500,rain,light rain,"10",491,957,0,6242,7807,367,0,0,0,0,713,1191,0,5956,86,52,4647,217,0,7996,3887,8004,36366,36066,59.53,77.15
2015-01-07 17:00:00+01:00,284.118,284.118,284.118,1030,78,0,307,0,0,0,64,500,rain,light rain,"10",495,954,0,6056,7866,368,0,0,0,0,709,1458,0,5969,84,52,4184,217,0,7955,4055,7962,36676,36195,61.1,79.51
2015-01-07 18:00:00+01:00,283.761,283.761,283.761,1030,79,1,297,0,0,0,48,500,rain,light rain,"10",497,879,0,5839,8058,364,0,0,0,0,707,1965,0,5978,84,52,3631,215,0,7582,3523,7779,36275,35739,61.1,91.05
2015-01-07 19:00:00+01:00,284.607,284.607,284.607,1028,79,1,332,0,0,0,20,801,clouds,few clouds,"2",483,914,0,6477,8129,371,0,0,0,0,711,2384,0,5986,85,51,2772,215,0,6821,2670,7115,35664,35188,61.1,95.29
2015-01-07 20:00:00+01:00,284.65,284.65,284.65,1028,80,1,337,0,0,0,0,800,clear,sky is clear,"01n",482,968,0,6316,8163,354,0,0,0,0,736,2566,0,5981,86,52,2013,222,0,6198,1612,6110,34828,34470,61.87,91.25
2015-01-07 21:00:00+01:00,284.75,284.75,284.75,1028,81,1,337,0,0,0,0,800,clear,sky is clear,"01n",481,902,0,5881,8002,386,0,0,0,0,735,2622,0,5985,86,53,1193,226,0,6139,743,5883,34241,33716,63.71,87.08
2015-01-07 22:00:00+01:00,284.65,284.65,284.65,1028,82,1,326,0,0,0,0,800,clear,sky is clear,"1",481,915,0,5785,7853,384,0,0,0,6,721,2412,0,5984,87,52,636,220,0,6398,462,6276,33972,32697,64.1,78.15
2015-01-07 23:00:00+01:00,284.55,284.55,284.55,1029,83,1,315,0,0,0,0,800,clear,sky is clear,"01n",479,841,0,5519,7601,381,0,0,0,137,677,1414,0,5987,87,52,573,215,0,6262,480,6324,32057,30477,59.13,75.07
2015-01-08 00:00:00+01:00,284.55,284.55,284.55,1029,83,1,315,0,0,0,0,800,clear,sky is clear,"01n",546,571,0,4178,7280,383,0,0,0,398,658,831,0,6741,84,67,433,260,0,5908,443,5755,27766,26788,49,73.73
2015-01-08 01:00:00+01:00,284.35,284.35,284.35,1029,85,2,320,0,0,0,0,800,clear,sky is clear,"1",516,566,0,3912,6774,370,0,0,0,392,628,942,0,6741,85,67,391,257,0,5509,363,5596,26176,25146,46.86,70.99
2015-01-08 02:00:00+01:00,284.15,284.15,284.15,1030,88,3,325,0,0,0,0,800,clear,sky is clear,"01n",508,455,0,3718,6349,372,0,0,0,956,631,882,0,6742,85,67,352,256,0,5204,295,5218,24974,23889,45.68,68.3
2015-01-08 03:00:00+01:00,283.85,283.85,283.85,1030,88,3,325,0,0,0,0,800,clear,sky is clear,"01n",509,369,0,3768,6078,373,0,0,0,1088,634,934,0,6743,86,65,328,251,0,4891,276,4923,24173,23046,44.99,64.22
2015-01-08 04:00:00+01:00,283.85,283.85,283.85,1030,89,1,315,0,0,0,0,800,clear,sky is clear,"01n",518,367,0,3707,5984,373,0,0,0,1027,636,799,0,6744,86,67,327,251,0,4738,244,4706,23779,22587,44.81,63.53
2015-01-08 05:00:00+01:00,283.45,283.45,283.45,1030,88,3,325,0,0,0,0,800,clear,sky is clear,"01n",528,351,0,3706,5817,361,0,0,0,1348,631,781,0,6748,86,66,320,249,0,4868,212,4779,23503,22361,44.68,66.7
2015-01-08 06:00:00+01:00,283.35,283.35,283.35,1030,87,1,315,0,0,0,0,800,clear,sky is clear,"01n",533,367,0,3946,5785,354,0,0,0,1804,631,943,0,6750,86,67,265,246,0,4809,235,4867,23493,22551,44.81,69.79
2015-01-08 07:00:00+01:00,283.25,283.25,283.25,1031,87,1,315,0,0,0,0,800,clear,sky is clear,"01n",525,360,0,3890,5570,347,0,0,0,1638,629,888,0,6748,86,66,223,246,0,4849,420,4812,23562,22543,44.81,75.57
2015-01-08 08:00:00+01:00,283.04,283.04,283.04,1031,86,1,337,0,0,0,0,800,clear,sky is clear,"01n",529,457,0,4066,6289,332,0,0,0,508,641,1147,0,6747,86,69,708,216,0,4285,1166,4532,24929,24042,46.85,82.36
2015-01-08 09:00:00+01:00,283.04,283.04,283.04,1032,83,2,312,0,0,0,0,800,clear,sky is clear,"01d",534,576,0,4535,6720,305,0,0,0,198,652,965,0,6749,85,66,2225,214,0,3889,2373,3916,27227,25932,49,87.03
2015-01-08 10:00:00+01:00,287.26,287.26,287.26,1032,62,2,312,0,0,0,0,800,clear,sky is clear,"01d",533,622,0,4441,7301,315,0,0,0,104,664,1153,0,6749,84,67,3943,226,0,3330,3681,3551,29193,27664,54.36,91.08
2015-01-08 11:00:00+01:00,287.66,287.66,287.66,1032,55,2,312,0,0,0,0,800,clear,sky is clear,"01d",531,629,0,4513,7468,315,0,0,0,0,689,1333,0,6744,85,66,4514,232,0,2911,4451,2983,29950,28448,61.98,89.29
2015-01-08 12:00:00+01:00,287.25,287.25,287.25,1032,54,2,247,0,0,0,0,800,clear,sky is clear,"01d",522,631,0,4654,7503,311,0,0,0,6,717,1795,0,6741,84,68,4926,254,0,2376,4940,2486,30333,28881,62.47,85.45
2015-01-08 13:00:00+01:00,287.96,287.96,287.96,1031,49,1,247,0,0,0,0,800,clear,sky is clear,"01d",509,635,0,4760,7551,311,0,0,0,27,715,2275,0,6739,83,69,5067,237,0,1917,5172,1978,30711,29329,62.93,80.33
2015-01-08 14:00:00+01:00,288.35,288.35,288.35,1031,48,1,247,0,0,0,0,800,clear,sky is clear,"01d",504,637,0,4591,7542,269,0,0,0,32,717,2198,0,6732,84,69,5092,234,0,1741,5163,1759,30055,29026,61.98,77.33
2015-01-08 15:00:00+01:00,288.85,288.85,288.85,1032,46,1,157,0,0,0,0,800,clear,sky is clear,"01d",506,636,0,4964,7517,263,0,0,0,10,694,1776,0,6730,84,66,5019,232,0,1680,4994,1729,29123,28237,57.48,77.03
2015-01-08 16:00:00+01:00,287.715,287.715,287.715,1033,52,1,188,0,0,0,0,800,clear,sky is clear,"1",500,636,0,5046,7462,259,0,0,0,0,667,1445,0,6729,83,67,4803,225,0,1774,4740,1795,28632,27868,54.38,78.15
2015-01-08 17:00:00+01:00,285.352,285.352,285.352,1036,67,2,254,0,0,0,0,800,clear,sky is clear,"1",502,628,0,4899,7437,258,0,0,0,0,654,1478,0,6728,83,67,4507,223,0,2001,4391,1993,28356,27654,54.36,80.48
2015-01-08 18:00:00+01:00,284.83,284.83,284.83,1037,69,1,267,0,0,0,0,800,clear,sky is clear,"1",514,582,0,4677,7345,258,0,0,0,0,640,1236,0,6717,83,69,4010,228,0,2574,3790,2586,28124,27507,52.04,90.87
2015-01-08 19:00:00+01:00,283.45,283.45,283.45,1034,72,1,337,0,0,0,0,800,clear,sky is clear,"01n",513,625,0,4606,7419,270,0,0,0,0,645,1435,0,6727,82,69,3321,227,0,3022,2928,3102,27922,27544,54.38,94.11
2015-01-08 20:00:00+01:00,283.65,283.65,283.65,1035,69,0,6,0,0,0,0,800,clear,sky is clear,"01n",511,571,0,4805,7224,295,0,0,0,84,683,2430,0,6736,82,68,2089,224,0,3312,1860,3344,27925,27578,60.33,90.26
2015-01-08 21:00:00+01:00,282.95,282.95,282.95,1035,71,1,337,0,0,0,0,800,clear,sky is clear,"01n",516,599,0,4932,7191,301,0,0,0,81,722,3302,0,6748,82,67,957,223,0,3478,997,3476,28578,28222,66,84.66
2015-01-08 22:00:00+01:00,282.54,282.54,282.54,1036,71,0,6,0,0,0,0,800,clear,sky is clear,"01n",519,625,0,5136,7012,301,0,0,0,4,706,3461,0,6762,83,70,721,219,0,3726,689,3724,28862,28221,63.6,77.05
2015-01-08 23:00:00+01:00,282.75,282.75,282.75,1036,70,1,315,0,0,0,0,800,clear,sky is clear,"01n",515,620,0,5209,6549,302,0,0,0,0,669,2426,0,6760,83,67,691,231,0,3968,581,3880,27334,26436,55.5,73.14
2015-01-09 00:00:00+01:00,283.55,283.55,283.55,1036,62,1,292,0,0,0,0,800,clear,sky is clear,"01n",489,920,0,5410,7695,314,0,0,0,0,574,1930,0,6846,86,66,39,273,0,3552,72,3653,27430,27485,60.47,67.7
2015-01-09 01:00:00+01:00,283.45,283.45,283.45,1036,60,2,315,0,0,0,0,800,clear,sky is clear,"01n",483,928,0,4445,7691,301,0,0,0,62,553,1819,0,6852,86,68,38,231,0,3334,72,3482,25783,25750,52.88,61.05
2015-01-09 02:00:00+01:00,283.15,283.15,283.15,1035,52,2,298,0,0,0,0,800,clear,sky is clear,"01n",485,833,0,4287,7435,297,0,0,0,167,544,1347,0,6854,85,67,37,227,0,3486,73,3466,24718,24760,48.62,59.61
2015-01-09 03:00:00+01:00,283.55,283.55,283.55,1035,48,1,315,0,0,0,0,800,clear,sky is clear,"01n",477,935,0,4223,7544,296,0,0,0,557,548,943,0,6855,86,67,37,224,0,3492,42,3526,24185,24188,47.69,58.65
2015-01-09 04:00:00+01:00,284.76,284.76,284.76,1035,41,1,292,0,0,0,0,800,clear,sky is clear,"01n",480,937,0,4178,7375,298,0,0,0,734,548,655,0,6858,86,66,36,227,0,3541,29,3602,23980,23840,45.85,58.4
2015-01-09 05:00:00+01:00,282.036,282.036,282.036,1037,63,1,154,0,0,0,0,800,clear,sky is clear,"1",482,935,0,4283,7442,288,0,0,0,753,558,682,0,6862,86,66,41,226,0,3603,41,3582,24139,24030,45.78,59.77
2015-01-09 06:00:00+01:00,281.17,281.17,281.17,1035,57,1,22,0,0,0,0,800,clear,sky is clear,"01n",477,894,0,4444,7465,299,0,0,0,468,559,1561,0,6861,86,66,45,234,0,3952,34,3911,25737,25965,49.3,68.38
2015-01-09 07:00:00+01:00,281.06,281.06,281.06,1035,57,1,22,0,0,0,0,800,clear,sky is clear,"1",477,920,0,5068,7674,299,0,0,0,297,555,1801,0,6864,85,67,58,239,0,4209,65,4167,27995,28266,55.93,75.5
2015-01-09 08:00:00+01:00,280.95,280.95,280.95,1035,58,1,22,0,0,0,0,800,clear,sky is clear,"01n",495,910,0,5684,7654,333,0,0,0,43,589,1932,0,6866,85,67,317,244,0,4171,386,4273,29747,29981,60.47,81.67
2015-01-09 09:00:00+01:00,283.105,283.105,283.105,1036,55,1,22,0,0,0,0,800,clear,sky is clear,"1",493,956,0,6295,7801,348,0,0,0,0,645,2736,0,6866,84,67,1107,245,0,3873,1217,3856,31824,31932,57.5,85.8
2015-01-09 10:00:00+01:00,285.26,285.26,285.26,1036,53,1,22,0,0,0,0,800,clear,sky is clear,"01d",490,955,0,6674,7866,352,0,0,0,0,672,3238,0,6863,84,68,2133,248,0,3865,2336,3894,33063,33325,59.57,92
2015-01-09 11:00:00+01:00,285.755,285.755,285.755,1036,53,1,89,0,0,0,0,800,clear,sky is clear,"1",490,892,0,6918,7645,353,0,0,0,0,656,2941,0,6860,83,69,3193,250,0,3802,3164,3821,33748,34144,60.47,89.66
2015-01-09 12:00:00+01:00,286.25,286.25,286.25,1036,54,2,157,0,0,0,0,800,clear,sky is clear,"01d",487,889,0,6848,7610,360,0,0,0,0,658,2898,0,6855,83,66,3932,250,0,3676,3407,3705,34392,35040,63.52,85.5
2015-01-09 13:00:00+01:00,286.76,286.76,286.76,1035,50,2,146,0,0,0,0,800,clear,sky is clear,"1",492,942,0,6954,7710,364,0,0,0,0,645,3092,0,6853,82,68,4156,250,0,3620,3874,3614,34891,35524,63.69,81.22
2015-01-09 14:00:00+01:00,287.27,287.27,287.27,1034,46,1,135,0,0,0,0,800,clear,sky is clear,"01d",490,918,0,7022,7738,374,0,0,0,0,622,2380,0,6855,82,70,4285,243,0,3774,4218,3740,33853,34579,60.47,77.08
2015-01-09 15:00:00+01:00,286.991,286.991,286.991,1036,54,2,195,0,0,0,4,800,clear,sky is clear,"2",486,845,0,6520,7777,366,0,0,0,1,617,2283,0,6857,82,72,4135,242,0,4045,4084,3949,32981,33792,60.1,77.33
2015-01-09 16:00:00+01:00,286.382,286.382,286.382,1036,55,2,186,0,0,0,0,800,clear,sky is clear,"1",480,882,0,6377,7817,372,0,0,0,0,612,2083,0,6855,82,70,3883,238,0,4345,3846,4323,32846,33768,62.53,80.09
2015-01-09 17:00:00+01:00,286.158,286.158,286.158,1039,65,2,257,0,0,0,5,800,clear,sky is clear,"2",487,856,0,6247,7645,386,0,0,0,4,610,1983,0,6858,82,71,3513,242,0,4914,3394,4708,32833,33696,63.01,81.64
2015-01-09 18:00:00+01:00,285.605,285.605,285.605,1039,67,2,260,0,0,0,2,800,clear,sky is clear,"2",481,732,0,6189,7179,390,0,0,0,167,613,1629,0,6858,82,69,3253,263,0,5564,2711,5369,32283,33154,62.29,88.51
2015-01-09 19:00:00+01:00,284.77,284.77,284.77,1035,62,1,337,0,0,0,0,800,clear,sky is clear,"01n",470,733,0,5975,6873,391,0,0,0,433,645,1789,0,6860,82,72,2403,281,0,5966,1832,5950,31942,32440,61.51,89
2015-01-09 20:00:00+01:00,284.609,284.609,284.609,1039,69,2,279,0,0,0,0,800,clear,sky is clear,"1",468,663,0,6141,6633,397,0,0,0,183,666,2676,0,6862,82,72,1060,279,0,5879,931,5984,32045,32384,65.5,87.11
2015-01-09 21:00:00+01:00,284.168,284.168,284.168,1039,70,2,297,0,0,0,0,800,clear,sky is clear,"1",476,788,0,6476,7175,388,0,0,0,50,663,3161,0,6862,82,71,530,278,0,5861,440,5860,33356,33976,67.67,82.13
2015-01-09 22:00:00+01:00,283.801,283.801,283.801,1038,72,2,279,0,0,0,0,800,clear,sky is clear,"1",477,860,0,5953,7443,395,0,0,0,1,651,2007,0,6867,82,73,444,277,0,5431,424,5616,31269,31420,61.51,78.39
2015-01-09 23:00:00+01:00,283.334,283.334,283.334,1038,72,2,308,0,0,0,0,800,clear,sky is clear,"1",477,885,0,5207,7447,384,0,0,0,0,613,1037,0,6849,82,72,386,274,0,5147,417,5120,28845,28825,54.9,72.17
2015-01-10 00:00:00+01:00,282.943,282.943,282.943,1038,74,2,301,0,0,0,0,800,clear,sky is clear,"1",537,930,0,5151,7380,412,0,0,0,321,453,2092,0,6012,88,71,384,230,0,996,268,1058,24575,24899,56.65,61.8
2015-01-10 01:00:00+01:00,282.461,282.461,282.461,1033,68,3,310,0,0,0,0,800,clear,sky is clear,"1",537,934,0,5181,7378,399,0,0,0,391,448,1522,0,6014,88,72,167,227,0,897,196,905,23348,23505,53.5,59.46
2015-01-10 02:00:00+01:00,282.04,282.04,282.04,1031,68,3,309,0,0,0,0,800,clear,sky is clear,"01n",544,918,0,4917,7369,389,0,0,0,472,437,787,0,6014,88,69,102,221,0,934,202,890,22480,22589,49.69,55.97
2015-01-10 03:00:00+01:00,282.567,282.567,282.567,1033,68,2,317,0,0,0,0,800,clear,sky is clear,"1",553,873,0,4496,7318,386,0,0,0,488,432,696,0,6014,88,69,103,226,0,933,61,939,22330,22177,49.1,55.03
2015-01-10 04:00:00+01:00,282.27,282.27,282.27,1031,67,2,294,0,0,0,0,800,clear,sky is clear,"01n",559,902,0,4488,7337,385,0,0,0,660,429,617,0,6014,87,68,102,238,0,898,45,910,22165,22025,51.25,54.53
2015-01-10 05:00:00+01:00,282.317,282.317,282.317,1032,64,1,331,0,0,0,0,800,clear,sky is clear,"1",564,930,0,4645,7357,371,0,0,0,490,439,746,0,6014,87,66,102,244,0,826,35,872,22491,22426,53.6,55.44
